1557.03,3018
1558.54,3055
1560.04,2946
1561.54,2967
1563.04,2953
1564.54,2896
1566.04,2927
1567.54,2895
1569.04,2914
1570.53,2904
1572.03,2947
1573.52,2913
1575.02,2843
1576.51,3001
1578.00,2869
1579.49,2834
1580.98,2930
1582.47,2803
1583.96,2855
1585.45,2838
1586.93,2802
1588.42,2897
1589.90,2861
1591.39,2838
1592.87,2924
1594.35,2840
1595.83,2881
1597.31,2738
1598.79,2913
1600.27,2806
1601.74,2823
1603.22,2777
1604.69,2802
1606.17,2798
1607.64,2856
1609.11,2855
1610.58,2760
1612.06,2849
1613.52,2785
1614.99,2860
1616.46,2749
1617.93,2766
1619.39,2773
1620.86,2762
1622.32,2872
1623.78,2671
1625.25,2794
1626.71,2720
1628.17,2716
1629.63,2724
1631.09,2681
1632.54,2644
1634.00,2712
1635.46,2627
1636.91,2739
1638.36,2724
1639.82,2675
1641.27,2663
1642.72,2656
1644.17,2609
1645.62,2707
1647.07,2630
1648.52,2670
1649.96,2567
1651.41,2641
1652.85,2695
1654.30,2514
1655.74,2662
1657.18,2593
1658.62,2568
1660.07,2706
1661.50,2578
1662.94,2600
1664.38,2564
1665.82,2570
1667.25,2561
1668.69,2574
1670.12,2564
1671.56,2556
1672.99,2580
1674.42,2576
1675.85,2551
1677.28,2562
1678.71,2581
1680.14,2505
1681.57,2629
1682.99,2491
1684.42,2520
1685.84,2537
1687.27,2652
1688.69,2479
1690.11,2425
1691.53,2542
1692.95,2492
1694.37,2523
1695.79,2455
1697.21,2422
1698.62,2452
1700.04,2533
1701.45,2439
1702.87,2465
1704.28,2544
1705.69,2446
1707.11,2411
1708.52,2578
1709.93,2417
1711.34,2449
1712.74,2539
1714.15,2387
1715.56,2495
1716.96,2429
1718.37,2409
1719.77,2461
1721.17,2464
1722.58,2451
1723.98,2436
1725.38,2491
1726.78,2442
1728.18,2410
1729.57,2447
1730.97,2374
1732.37,2436
1733.76,2466
1735.16,2532
1736.55,2401
1737.94,2481
1739.33,2446
1740.73,2454
1742.12,2433
1743.51,2395
1744.89,2462
1746.28,2421
1747.67,2389
1749.05,2464
1750.44,2449
1751.82,2394
1753.21,2457
1754.59,2464
1755.97,2374
1757.35,2445
1758.73,2410
1760.11,2421
1761.49,2449
1762.87,2454
1764.24,2308
1765.62,2415
1767.00,2476
1768.37,2367
1769.74,2442
1771.12,2429
1772.49,2370
1773.86,2502
1775.23,2428
1776.60,2423
1777.97,2394
1779.34,2422
1780.70,2401
1782.07,2325
1783.43,2453
1784.80,2395
1786.16,2332
1787.52,2424
1788.89,2337
1790.25,2421
1791.61,2395
1792.97,2361
1794.33,2370
1795.68,2347
1797.04,2382
1798.40,2376
1799.75,2332
1801.11,2363
1802.46,2337
1803.81,2366
1805.17,2307
1806.52,2335
1807.87,2360
1809.22,2336
1810.57,2365
1811.92,2359
1813.26,2354
1814.61,2320
1815.96,2384
1817.30,2337
1818.65,2302
1819.99,2354
1821.33,2368
1822.67,2281
1824.01,2314
1825.35,2282
1826.69,2304
1828.03,2297
1829.37,2268
1830.71,2336
1832.04,2316
1833.38,2244
1834.71,2281
1836.05,2269
1837.38,2335
1838.71,2310
1840.04,2261
1841.38,2347
1842.71,2259
1844.03,2300
1845.36,2317
1846.69,2311
1848.02,2279
1849.34,2281
1850.67,2297
1851.99,2304
1853.32,2311
1854.64,2214
1855.96,2286
1857.28,2267
1858.60,2290
1859.92,2257
1861.24,2246
1862.56,2222
1863.88,2227
1865.19,2239
1866.51,2285
1867.83,2262
1869.14,2266
1870.45,2260
1871.77,2182
1873.08,2305
1874.39,2163
1875.70,2189
1877.01,2226
1878.32,2263
1879.63,2278
1880.93,2118
1882.24,2245
1883.55,2179
1884.85,2190
1886.16,2213
1887.46,2213
1888.76,2168
1890.06,2176
1891.37,2246
1892.67,2154
1893.97,2196
1895.27,2197
1896.56,2172
1897.86,2110
1899.16,2176
1900.45,2154
1901.75,2162
1903.04,2203
1904.34,2113
1905.63,2181
1906.92,2202
1908.21,2185
1909.50,2099
1910.79,2178
1912.08,2118
1913.37,2138
1914.66,2105
1915.95,2227
1917.23,2160
1918.52,2158
1919.80,2133
1921.09,2102
1922.37,2168
1923.65,2097
1924.93,2144
1926.22,2194
1927.50,2121
1928.78,2162
1930.05,2114
1931.33,2140
1932.61,2072
1933.89,2098
1935.16,2165
1936.44,2072
1937.71,2097
1938.98,2086
1940.26,2097
1941.53,2072
1942.80,2075
1944.07,2048
1945.34,2091
1946.61,2100
1947.88,2116
1949.15,2063
1950.41,2083
1951.68,2022
1952.94,2043
1954.21,2031
1955.47,2033
1956.74,2095
1958.00,2049
1959.26,2042
1960.52,2004
1961.78,2058
1963.04,2073
1964.30,2006
1965.56,2071
1966.82,2027
1968.07,2040
1969.33,2027
1970.59,2063
1971.84,2012
1973.09,1977
1974.35,2021
1975.60,2049
1976.85,1983
1978.10,1987
1979.35,2034
1980.60,1965
1981.85,1962
1983.10,2009
1984.35,1940
1985.59,2022
1986.84,1987
1988.08,1989
1989.33,1930
1990.57,1934
1991.82,1895
1993.06,1987
1994.30,1983
1995.54,1935
1996.78,1925
1998.02,1918
1999.26,1974
2000.50,1928
2001.74,1933
2002.97,1970
2004.21,1881
2005.44,1974
2006.68,1904
2007.91,1939
2009.15,1904
2010.38,1933
2011.61,1860
2012.84,1883
2014.07,1925
2015.30,1918
2016.53,1946
2017.76,1860
2018.99,1890
2020.21,1963
2021.44,1813
2022.66,1869
2023.89,1905
2025.11,1909
2026.34,1864
2027.56,1862
2028.78,1898
2030.00,1933
2031.22,1926
2032.44,1838
2033.66,1872
2034.88,1915
2036.10,1828
2037.32,1895
2038.53,1804
2039.75,1890
2040.96,1890
2042.18,1851
2043.39,1883
2044.61,1879
2045.82,1854
2047.03,1875
2048.24,1913
2049.45,1835
2050.66,1836
2051.87,1845
2053.08,1856
2054.29,1843
2055.49,1861
2056.70,1861
2057.90,1844
2059.11,1821
2060.31,1826
2061.52,1872
2062.72,1840
2063.92,1886
2065.12,1831
2066.32,1799
2067.52,1802
2068.72,1805
2069.92,1806
2071.12,1833
2072.32,1805
2073.51,1832
2074.71,1842
2075.91,1835
2077.10,1817
2078.29,1871
2079.49,1807
2080.68,1874
2081.87,1840
2083.06,1857
2084.26,1847
2085.45,1902
2086.63,1830
2087.82,1828
2089.01,1901
2090.20,1839
2091.39,1825
2092.57,1834
2093.76,1846
2094.94,1878
2096.13,1846
2097.31,1820
2098.49,1844
2099.67,1885
2100.86,1815
2102.04,1863
2103.22,1838
2104.40,1857
2105.57,1798
2106.75,1846
2107.93,1847
2109.11,1861
2110.28,1834
2111.46,1840
2112.63,1812
2113.81,1930
2114.98,1853
2116.15,1804
2117.33,1889
2118.50,1858
2119.67,1832
2120.84,1891
2122.01,1801
2123.18,1848
2124.35,1844
2125.51,1854
2126.68,1845
2127.85,1886
2129.01,1874
2130.18,1851
2131.34,1874
2132.51,1845
2133.67,1904
2134.83,1931
2135.99,1860
2137.15,1879
2138.31,1850
2139.47,1877
2140.63,1873
2141.79,1890
2142.95,1867
2144.11,1881
2145.26,1923
2146.42,1863
2147.58,1891
2148.73,1884
2149.88,1864
2151.04,1918
2152.19,1884
2153.34,1885
2154.49,1860
2155.65,1863
2156.80,1919
2157.95,1867
2159.09,1883
2160.24,1896
2161.39,1887
2162.54,1834
2163.68,1897
2164.83,1907
2165.98,1861
2167.12,1941
2168.26,1907
2169.41,1881
2170.55,1861
2171.69,1843
2172.83,1894
2173.97,1867
2175.11,1864
2176.25,1947
2177.39,1870
2178.53,1848
2179.67,1954
2180.81,1874
2181.94,1910
2183.08,1887
2184.21,1866
2185.35,2003
2186.48,1875
2187.61,1914
2188.75,1902
2189.88,1913
2191.01,1931
2192.14,1871
2193.27,1928
2194.40,1849
2195.53,1908
2196.66,1926
2197.79,1878
2198.91,1888
2200.04,1891
2201.17,1844
2202.29,1895
2203.42,1915
2204.54,1852
2205.66,1841
2206.79,1964
2207.91,1897
2209.03,1876
2210.15,1915
2211.27,1920
2212.39,1871
2213.51,1867
2214.63,1906
2215.75,1835
2216.86,1920
2217.98,1879
2219.10,1876
2220.21,1902
2221.33,1939
2222.44,1842
2223.55,1918
2224.67,1840
2225.78,1894
2226.89,1908
2228.00,1822
2229.11,1882
2230.22,1929
2231.33,1871
2232.44,1853
2233.55,1872
2234.66,1880
2235.76,1885
2236.87,1902
2237.97,1898
2239.08,1878
2240.18,1885
2241.29,1838
2242.39,1927
2243.49,1843
2244.60,1880
2245.70,1867
2246.80,1891
2247.90,1974
2249.00,1847
2250.10,1903
2251.20,1928
2252.29,1880
2253.39,1893
2254.49,1891
2255.58,1904
2256.68,1933
2257.78,1910
2258.87,1874
2259.96,1932
2261.06,1919
2262.15,1916
2263.24,1884
2264.33,1868
2265.42,1919
2266.51,1890
2267.60,1855
2268.69,1841
2269.78,1861
2270.87,1852
2271.96,1888
2273.04,1810
2274.13,1924
2275.21,1877
2276.30,1888
2277.38,1827
2278.47,1867
2279.55,1882
2280.63,1859
2281.71,1849
2282.80,1891
2283.88,1860
2284.96,1850
2286.04,1904
2287.12,1851
2288.19,1890
2289.27,1854
2290.35,1900
2291.43,1888
2292.50,1822
2293.58,1863
2294.65,1857
2295.73,1893
2296.80,1828
2297.87,1901
2298.95,1890
2300.02,1833
2301.09,1891
2302.16,1885
2303.23,1886
2304.30,1795
2305.37,1860
2306.44,1947
2307.51,1845
2308.58,1890
2309.64,1935
2310.71,1799
2311.77,1863
2312.84,1945
2313.90,1822
2314.97,1861
2316.03,1889
2317.09,1863
2318.16,1842
2319.22,1911
2320.28,1864
2321.34,1914
2322.40,1856
2323.46,1874
2324.52,1888
2325.58,1827
2326.64,1864
2327.69,1880
2328.75,1864
2329.81,1844
2330.86,1861
2331.92,1811
2332.97,1834
2334.02,1844
2335.08,1899
2336.13,1848
2337.18,1885
2338.23,1893
2339.28,1859
2340.34,1856
2341.38,1851
2342.43,1878
2343.48,1873
2344.53,1869
2345.58,1832
2346.63,1883
2347.67,1936
2348.72,1884
2349.76,1895
2350.81,1824
2351.85,1854
2352.90,1815
2353.94,1841
2354.98,1893
2356.02,1849
2357.07,1905
2358.11,1849
2359.15,1880
2360.19,1864
2361.23,1862
2362.27,1872
2363.30,1894
2364.34,1854
2365.38,1874
2366.42,1854
2367.45,1833
2368.49,1910
2369.52,1849
2370.56,1823
2371.59,1885
2372.62,1895
2373.66,1826
2374.69,1872
2375.72,1834
2376.75,1834
2377.78,1898
2378.81,1851
2379.84,1858
2380.87,1856
2381.90,1782
2382.92,1833
2383.95,1923
2384.98,1830
2386.00,1780
2387.03,1876
2388.06,1818
2389.08,1874
2390.10,1870
2391.13,1831
2392.15,1842
2393.17,1847
2394.19,1860
2395.22,1860
2396.24,1838
2397.26,1846
2398.28,1838
2399.30,1873
2400.31,1833
2401.33,1814
2402.35,1849
2403.37,1847
2404.38,1860
2405.40,1892
2406.41,1808
2407.43,1852
2408.44,1843
2409.46,1811
2410.47,1845
2411.48,1820
2412.49,1817
2413.51,1842
2414.52,1843
2415.53,1809
2416.54,1856
2417.55,1783
2418.56,1771
2419.56,1819
2420.57,1841
2421.58,1838
2422.59,1782
2423.59,1815
2424.60,1836
2425.60,1811
2426.61,1787
2427.61,1752
2428.62,1803
2429.62,1802
2430.62,1788
2431.62,1796
2432.62,1794
2433.63,1775
2434.63,1718
2435.63,1772
2436.62,1815
2437.62,1793
2438.62,1824
2439.62,1767
2440.62,1757
2441.61,1765
2442.61,1775
2443.61,1771
2444.60,1794
2445.60,1818
2446.59,1782
2447.58,1741
2448.58,1705
2449.57,1755
2450.56,1771
2451.55,1746
2452.54,1723
2453.53,1743
2454.52,1783
2455.51,1763
2456.50,1755
2457.49,1680
2458.48,1704
2459.47,1745
2460.45,1773
2461.44,1736
2462.42,1746
2463.41,1789
2464.39,1681
2465.38,1783
2466.36,1735
2467.35,1760
2468.33,1714
2469.31,1758
2470.29,1684
2471.27,1802
2472.25,1693
2473.23,1775
2474.21,1688
2475.19,1753
2476.17,2149
2477.15,3849
